STUDENTID,label,holdout,feature_set,data_length,kappa_mean,kappa_min,auc_mean,auc_min,pred
2333000033,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.705
2333000882,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.6370691908386936
2333000955,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.39998214285714284
2333001552,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.5489742063492065
2333001935,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.668081550649962
2333001986,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.615
2333002087,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.45793055555555545
2333002141,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.6690764651980267
2333002494,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.47091071428571424
2333002672,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.7365916769248025
2333002923,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.4762037054817901
2333003024,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.6978031418703301
2333003181,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.5967214616467108
2333003245,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.44177182539682525
2333003695,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.5790806442293054
2333003776,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.6944908008658011
2333003971,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.555
2333004276,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.7071899764507443
2333004381,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.71
2333004578,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.555
2333004721,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.48
2333005566,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.5960065654572819
2333005825,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.6664889476946861
2333006503,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.5179161502896145
2333008034,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.38236507936507946
2333008239,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.5297797619047617
2333008468,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.6957567709469912
2333008484,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.33921951873365913
2333008492,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.750555973294701
2333008565,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.562764519570242
2333008646,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.795
2333008719,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.7565847357260034
2333008816,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.683625882432612
2333008905,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.6895453989002686
2333009154,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.5490614703196363
2333009821,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.6243335352204215
2333010772,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.7363037845966635
2333011710,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.445388888888889
2333012457,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.4245000000000001
2333013585,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.65
2333013909,1.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.78
2333014344,0.0,0,1,10.0,0.12746331554677962,0.08091484348676518,0.5900592719901288,0.5695839943592456,0.545
