STUDENTID,label,holdout,feature_set,data_length,kappa_mean,kappa_min,auc_mean,auc_min,pred
2333000033,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6368501256478997
2333000882,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6275664088410933
2333000955,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.5180535181008653
2333001552,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.7410651661049976
2333001935,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.607853118700729
2333001986,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6235119703698434
2333002087,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.4986367342493552
2333002141,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.7398218064997778
2333002494,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6621076922390574
2333002672,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6922421001505448
2333002923,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.5748783641836048
2333003024,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.4770977011663019
2333003181,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6618934651405813
2333003245,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.5662372663126248
2333003695,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.752317620006533
2333003776,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.7160201484286739
2333003971,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6227218470764483
2333004276,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.5605948149465361
2333004381,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6607562832811662
2333004578,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.5877145994451756
2333004721,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.5523124840489095
2333005566,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.4990384033684143
2333005825,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6149730392574588
2333006503,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6328681385741654
2333008034,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6074376863119815
2333008239,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.5715721074486894
2333008468,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.505726461883776
2333008484,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.47849515928058123
2333008492,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6664186970319164
2333008565,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.7157828880063843
2333008646,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6473305583790807
2333008719,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6621876270487489
2333008816,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6668803644582699
2333008905,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6513744966949285
2333009154,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.5374674069492696
2333009821,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.5612853690819433
2333010772,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.741393710875301
2333011710,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6479889139953037
2333012457,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6706736455165967
2333013585,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6287372135880808
2333013909,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.577122102709195
2333014344,False,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.5837701431627562
2333014689,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.8233984257135601
2333014948,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.5868412114601684
2333015006,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.5044042321568454
2333015707,True,0,5,10.0,0.19020633711350293,0.1489039539668079,0.5781663141195135,0.5386039132734003,0.6428214153674316
