STUDENTID,label,holdout,feature_set,data_length,kappa_mean,kappa_min,auc_mean,auc_min,pred
2333000033,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.805
2333000882,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.8135373400439266
2333000955,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.805
2333001552,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.815
2333001935,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.6652590746940915
2333001986,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.79
2333002087,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.42
2333002141,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.8491053879111351
2333002494,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.69
2333002672,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.6837333902422192
2333002923,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.6509476192230985
2333003024,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.841408233608173
2333003181,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.7274512479572474
2333003245,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.595
2333003695,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.7417307673651773
2333003776,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.925
2333003971,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.875
2333004276,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.6015641741663081
2333004381,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.97
2333004578,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.805
2333004721,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.27
2333005566,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.5882702723097765
2333005825,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.6344905238820838
2333006503,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.8301964643689026
2333008034,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.49
2333008239,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.555
2333008468,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.473573179687753
2333008484,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.28820834272389684
2333008492,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.6748951779593746
2333008565,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.6534905472433319
2333008646,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.395
2333008719,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.6229791806942376
2333008816,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.7629935662377332
2333008905,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.7096186077450126
2333009154,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.6065313686429047
2333009821,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.5921932356933407
2333010772,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.7556765557880455
2333011710,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.66
2333012457,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.88
2333013585,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.76
2333013909,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.675
2333014344,False,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.64
2333014689,True,0,7,10.0,0.12749772982427582,0.08536867506397613,0.5660364886303543,0.5534990304953288,0.73110609478751
