STUDENTID,label,holdout,feature_set,data_length,kappa_mean,kappa_min,auc_mean,auc_min,pred
2333000033,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6649687408644663
2333000882,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6161746462443677
2333000955,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6853687901923431
2333001552,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6835041435823085
2333001935,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.58758005791521
2333001986,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6639416353133553
2333002087,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.36884838472206155
2333002141,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6656378645246521
2333002494,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7296969612813355
2333002672,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6247110259358526
2333002923,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.645583931141351
2333003024,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6422282440742894
2333003181,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7665928237157352
2333003245,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6039682034988383
2333003695,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6603549590240168
2333003776,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.601315584900713
2333003971,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5261040767856467
2333004276,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.596540126553511
2333004381,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6144367909031082
2333004578,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6490582406443532
2333004721,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5210958421905874
2333005566,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5496445933521297
2333005825,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5916121473669959
2333006503,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.611647511023747
2333008034,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5314136337871829
2333008239,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.3911939138710581
2333008468,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6269568685010946
2333008484,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.3967677809940702
2333008492,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6576095700405021
2333008565,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7052796930510554
2333008646,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6191425937947577
2333008719,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6649967950136625
2333008816,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6008576238011597
2333008905,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6492817396545945
2333009154,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6143214663407605
2333009821,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.615406766887122
2333010772,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7312510721629595
2333011710,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6409800863828266
2333012457,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7188181950836523
2333013585,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5358460527954729
2333013909,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6066880299651916
2333014344,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6496579261316973
2333014689,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7823149106348406
2333014948,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6125998368349225
2333015006,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.571079489991976
2333015707,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7167344962863724
2333015880,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6562972047757305
2333016134,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5835569798311806
2333016541,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5717602439605742
2333016797,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.684139007649827
2333017157,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7043182760354105
2333017327,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6221273531655505
2333017424,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6721203653457269
2333017483,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6417806957441118
2333017831,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5894222250813049
2333018331,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6112066120960123
2333018676,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6720720064129376
2333019036,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6214390566944796
2333019711,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6022595711682258
2333019788,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5618487575453215
2333020280,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6785840940052615
2333020476,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5496707435309792
2333020905,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7201919144624099
2333021014,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6166541090212078
2333021235,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6791509755725906
2333021260,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6711794776784689
2333021316,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.596175510207036
2333021413,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6580205071633949
2333021766,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.19750149324707253
2333021928,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6636020938085175
2333022088,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5799828163181625
2333022100,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.3944382511057165
2333023378,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5187365517786319
2333023548,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6584036551475612
2333023769,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6061127514975447
2333023955,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6075416954649545
2333024218,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6650532812596723
2333024498,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.623164751212302
2333024901,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6382091284262413
2333024994,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6638974255483082
2333025761,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6169468089800176
2333026181,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.3613954504060943
2333026440,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6119620004419232
2333026512,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.252804116812749
2333026695,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6754353742958198
2333027047,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7279247086169085
2333027632,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.24559435313858824
2333028558,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7037041490951899
2333028655,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6503573483160819
2333028752,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.5739211695195469
2333028841,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7061047457641285
2333028931,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6320427607213229
2333029261,True,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.6303199319843208
2333029341,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.623139688728232
2333029350,False,0,3,10.0,0.15298747625205802,0.07758474704731295,0.5917614137140843,0.5326546800634584,0.7103549370269646
